dataset,round,client,lambda_before,lambda_after,action,valid,invalid_reason,raw_alignment,raw_pull_ratio,effective_pull_ratio,utility,negative_streak,warmup_pull_ref,cooldown_until,decay_count,ce_loss,mse_loss,weighted_mse_loss,ce_grad_norm,mse_grad_norm,spf_gamma,spf_rank
OfficeHome,35,5,0.3,0.3,negative_wait,1,,-1.5320344545484786e-06,0.00010871730448122731,3.261519134436819e-05,-4.596103363645435e-07,1,6.994828033652934e-05,-1,0,0.396484375,0.00023673175019212067,7.10195250576362e-05,3.1266274452209473,0.0003399185079615563,0.01000213623046875,8.0
OfficeHome,35,6,0.3,0.3,keep,1,,1.0804567836869648e-07,8.15481816327684e-05,2.4464454489830517e-05,3.241370351060895e-08,0,0.00011648702328530959,-1,0,0.68115234375,0.000243321992456913,7.29965977370739e-05,4.2267327308654785,0.00034468236844986677,0.01000213623046875,8.0
OfficeHome,35,7,0.18,0.18,keep,1,,2.4742988066841675e-07,8.506199328542912e-05,1.531115879137724e-05,4.4537378520315013e-08,0,0.00010268103928382092,40,1,0.32177734375,0.00023444037651643157,4.2199267772957684e-05,3.978461980819702,0.0003384159062989056,0.01000213623046875,8.0
OfficeHome,40,0,0.18,0.18,keep,1,,4.106829926847348e-07,4.839035584155964e-05,8.710264051480735e-06,7.392293868325226e-08,0,6.869757329980952e-05,45,1,0.65087890625,0.0002313976874575019,4.165158374235034e-05,6.945708274841309,0.0003361052949912846,0.01000213623046875,8.0
OfficeHome,40,1,0.18,0.18,keep,1,,3.1316852119296955e-08,0.00011946054276643068,2.150289769795752e-05,5.6370333814734515e-09,0,6.975401988767471e-05,45,1,0.1483154296875,0.00024024049344006926,4.324328881921246e-05,2.8666679859161377,0.00034245371352881193,0.01000213623046875,8.0
OfficeHome,40,2,0.18,0.18,negative_wait,1,,-4.160504743234246e-07,7.589125239624439e-05,1.366042543132399e-05,-7.488908537821643e-08,1,5.352081251772292e-05,40,1,1.0439453125,0.0002531596110202372,4.5568729983642694e-05,4.6330976486206055,0.00035161158302798867,0.01000213623046875,8.0
OfficeHome,40,3,0.18,0.18,keep,1,,1.0914999709694033e-06,6.955571609295469e-05,1.2520028896731843e-05,1.9646999477449259e-07,0,6.024145713407585e-05,35,1,0.58447265625,0.00023753732966724783,4.275671934010461e-05,4.896872520446777,0.00034060547477565706,0.01000213623046875,8.0
OfficeHome,40,4,0.3,0.3,keep,1,,4.6288128944040916e-07,9.887575619272856e-05,2.9662726857818564e-05,1.3886438683212275e-07,0,8.391837088443368e-05,-1,0,0.2034912109375,0.00022447921219281852,6.734376365784556e-05,3.34822416305542,0.0003310581960249692,0.01000213623046875,8.0
OfficeHome,40,5,0.3,0.3,negative_wait,1,,-1.2572914483885494e-06,7.314676508737504e-05,2.194402952621251e-05,-3.771874345165648e-07,2,6.994828033652934e-05,-1,0,0.45947265625,0.00023727092775516212,7.118127832654864e-05,4.653262138366699,0.0003403710725251585,0.01000213623046875,8.0
OfficeHome,40,6,0.3,0.3,negative_wait,1,,-8.661350970142743e-07,8.753776595286365e-05,2.6261329785859094e-05,-2.598405291042823e-07,1,0.00011648702328530959,-1,0,0.499755859375,0.00024434231454506516,7.330269436351955e-05,3.9465811252593994,0.0003454748948570341,0.01000213623046875,8.0
OfficeHome,40,7,0.18,0.18,keep,1,,4.306455369933417e-07,8.624360790966539e-05,1.552384942373977e-05,7.75161966588015e-08,0,0.00010268103928382092,40,1,0.491455078125,0.00023423664970323443,4.21625969465822e-05,3.922043800354004,0.00033825120772235096,0.01000213623046875,8.0
OfficeHome,45,0,0.18,0.18,keep,1,,1.6990647959238997e-07,6.893381895777648e-05,1.2408087412399766e-05,3.0583166326630195e-08,0,6.869757329980952e-05,45,1,0.333251953125,0.00023060754756443202,4.150935856159776e-05,4.868266582489014,0.0003355882072355598,0.01000213623046875,8.0
OfficeHome,45,1,0.18,0.18,negative_wait,1,,-5.055220555545266e-07,6.332366805725149e-05,1.1398260250305268e-05,-9.099396999981478e-08,1,6.975401988767471e-05,45,1,0.3740234375,0.00023827399127185345,4.288931842893362e-05,5.386616230010986,0.00034110029810108244,0.01000213623046875,8.0
OfficeHome,45,2,0.18,0.18,negative_wait,1,,-8.370800374937844e-07,6.176810998798342e-05,1.1118259797837016e-05,-1.5067440674888118e-07,2,5.352081251772292e-05,40,1,1.279296875,0.0002528655168134719,4.5515793026424944e-05,5.68918514251709,0.00035141021362505853,0.01000213623046875,8.0
OfficeHome,45,3,0.18,0.18,keep,1,,1.7247306970075893e-07,6.30824898728053e-05,1.1354848177104953e-05,3.104515254613661e-08,0,6.024145713407585e-05,35,1,1.1572265625,0.00023979671823326498,4.3163409281987696e-05,5.425067901611328,0.0003422267909627408,0.01000213623046875,8.0
OfficeHome,45,4,0.3,0.3,negative_wait,1,,-1.005553006257729e-06,9.71025966644288e-05,2.9130778999328636e-05,-3.016659018773187e-07,1,8.391837088443368e-05,-1,0,0.1492919921875,0.00022597977658733726,6.779393297620117e-05,3.421010732650757,0.0003321890253573656,0.01000213623046875,8.0
OfficeHome,45,5,0.3,0.3,keep,1,,1.3521057197017954e-06,0.00013850262260047946,4.1550786780143837e-05,4.056317159105386e-07,0,6.994828033652934e-05,-1,0,0.2607421875,0.00023704711929894984,7.111413578968495e-05,2.456228733062744,0.0003401941212359816,0.01000213623046875,8.0
OfficeHome,45,6,0.3,0.3,negative_wait,1,,-3.723630937489561e-06,0.00014539337273541584,4.361801182062475e-05,-1.1170892812468682e-06,2,0.00011648702328530959,-1,0,0.1502685546875,0.00024410693731624633,7.32320811948739e-05,2.374969005584717,0.000345304753864184,0.01000213623046875,8.0
OfficeHome,45,7,0.18,0.18,keep,1,,9.47289080379931e-08,9.199921680935264e-05,1.6559859025683474e-05,1.705120344683876e-08,0,0.00010268103928382092,40,1,0.472900390625,0.00023264979245141149,4.187696264125407e-05,3.6637232303619385,0.0003370596677996218,0.01000213623046875,8.0
