dataset,round,client,is_selected,is_valid_residual,is_core,fedavg_weight,residual_norm,clipped_residual_norm,support,alpha,residual_cos_to_rcon
Office31,16,4,1,1,0,0.0984204113483429,0.009945133700966835,0.0,0.0,0.0,0.0
Office31,16,5,1,1,0,0.0950789824128151,0.009820745326578617,0.0,0.0,0.0,0.0
Office31,17,0,1,1,0,0.34264883399009705,0.01936047337949276,0.0,0.0,0.0,0.0
Office31,17,1,1,1,0,0.34234508872032166,0.021552594378590584,0.0,0.0,0.0,0.0
Office31,17,2,1,1,0,0.06470230966806412,0.005849936045706272,0.0,0.0,0.0,0.0
Office31,17,3,1,1,0,0.05680437386035919,0.002853580517694354,0.0,0.0,0.0,0.0
Office31,17,4,1,1,0,0.0984204113483429,0.008309109136462212,0.0,0.0,0.0,0.0
Office31,17,5,1,1,0,0.0950789824128151,0.006466382648795843,0.0,0.0,0.0,0.0
Office31,18,0,1,1,0,0.34264883399009705,0.02087685838341713,0.0,0.0,0.0,0.0
Office31,18,1,1,1,0,0.34234508872032166,0.024199020117521286,0.0,0.0,0.0,0.0
Office31,18,2,1,1,0,0.06470230966806412,0.0050649819895625114,0.0,0.0,0.0,0.0
Office31,18,3,1,1,0,0.05680437386035919,0.0028455129358917475,0.0,0.0,0.0,0.0
Office31,18,4,1,1,0,0.0984204113483429,0.010424339212477207,0.0,0.0,0.0,0.0
Office31,18,5,1,1,0,0.0950789824128151,0.00626893388107419,0.0,0.0,0.0,0.0
Office31,19,0,1,1,0,0.34264883399009705,0.01598704420030117,0.0,0.0,0.0,0.0
Office31,19,1,1,1,0,0.34234508872032166,0.018781591206789017,0.0,0.0,0.0,0.0
Office31,19,2,1,1,0,0.06470230966806412,0.006815830245614052,0.0,0.0,0.0,0.0
Office31,19,3,1,1,0,0.05680437386035919,0.003055547596886754,0.0,0.0,0.0,0.0
Office31,19,4,1,1,0,0.0984204113483429,0.008077314123511314,0.0,0.0,0.0,0.0
