dataset,round,client,fedavg_weight,residual_norm,clipped_residual_norm,support_s,alpha,residual_cos_to_rcon,is_valid_residual
DescribableTextures,41,2,0.10638298094272614,0.0022700121626257896,0.0019692080095410347,0.024918299168348312,0.05121989920735359,0.1053614541888237,1
DescribableTextures,41,3,0.10638298094272614,0.0010498912306502461,0.0010498912306502461,0.07099836319684982,0.14593808352947235,0.4228442311286926,1
DescribableTextures,41,4,0.10638298094272614,0.0032319421879947186,0.0019692080095410347,0.058925896883010864,0.12112297117710114,0.45438486337661743,1
DescribableTextures,41,5,0.10638298094272614,0.0011226541828364134,0.0011226541828364134,0.02675734832882881,0.05500008910894394,0.07456603646278381,1
DescribableTextures,41,6,0.10638298094272614,0.0019692080095410347,0.0019692080095410347,0.09161409735679626,0.18831400573253632,0.729809045791626,1
DescribableTextures,41,7,0.10638298094272614,0.0022529480047523975,0.0019692080095410347,0.03738437965512276,0.07684409618377686,0.21861496567726135,1
DescribableTextures,41,8,0.10638298094272614,0.002808176912367344,0.0019692080095410347,0.06917499005794525,0.1421901285648346,0.5311415195465088,1
DescribableTextures,41,9,0.042553190141916275,0.0002816794440150261,0.0002816794440150261,0.05725095421075821,0.04707203805446625,0.14374971389770508,1
DescribableTextures,42,0,0.10638298094272614,0.0008888699230737984,0.0008888699230737984,0.018978726118803024,0.045445848256349564,-0.13609342277050018,1
DescribableTextures,42,1,0.10638298094272614,0.0017260925378650427,0.0017260925378650427,0.06442201137542725,0.15426287055015564,0.629190981388092,1
DescribableTextures,42,2,0.10638298094272614,0.0027310193981975317,0.0017260925378650427,0.04060938581824303,0.09724192321300507,0.3694942593574524,1
DescribableTextures,42,3,0.10638298094272614,0.0006509730010293424,0.0006509730010293424,0.07430918514728546,0.17793838679790497,0.4585757553577423,1
DescribableTextures,42,4,0.10638298094272614,0.0023572787176817656,0.0017260926542803645,0.04521235451102257,0.10826405137777328,0.4068198800086975,1
DescribableTextures,42,5,0.10638298094272614,0.0005209685768932104,0.0005209685768932104,0.043425023555755615,0.10398416221141815,0.11190829426050186,1
DescribableTextures,42,6,0.10638298094272614,0.0015088673681020737,0.0015088673681020737,0.06812092661857605,0.16312018036842346,0.6532765626907349,1
DescribableTextures,42,7,0.10638298094272614,0.00198990385979414,0.0017260924214497209,0.010795142501592636,0.02584969997406006,0.007643147837370634,1
DescribableTextures,42,8,0.10638298094272614,0.002177650574594736,0.0017260925378650427,0.030516281723976135,0.07307330518960953,0.20433621108531952,1
DescribableTextures,42,9,0.042553190141916275,0.0007007591193541884,0.0007007591193541884,0.053057149052619934,0.050819575786590576,0.0824509710073471,1
DescribableTextures,43,0,0.10638298094272614,0.0013490539276972413,0.0013490539276972413,0.06016677990555763,0.14626015722751617,0.3125331699848175,1
