dataset,round,client,is_selected,is_valid_residual,is_core,fedavg_weight,residual_norm,clipped_residual_norm,support,alpha,residual_cos_to_rcon
Caltech101,26,0,1,1,0,0.10000000149011612,0.0059264604933559895,0.0,0.0,0.0,0.0
Caltech101,26,1,1,1,0,0.10000000149011612,0.007570034824311733,0.0,0.0,0.0,0.0
Caltech101,26,2,1,1,0,0.10000000149011612,0.005675224587321281,0.0,0.0,0.0,0.0
Caltech101,26,3,1,1,0,0.10000000149011612,0.0070878504775464535,0.0,0.0,0.0,0.0
Caltech101,26,4,1,1,0,0.10000000149011612,0.002378065139055252,0.0,0.0,0.0,0.0
Caltech101,26,5,1,1,0,0.10000000149011612,0.0041949874721467495,0.0,0.0,0.0,0.0
Caltech101,26,6,1,1,0,0.10000000149011612,0.004483829252421856,0.0,0.0,0.0,0.0
Caltech101,26,7,1,1,0,0.10000000149011612,0.004480984527617693,0.0,0.0,0.0,0.0
Caltech101,26,8,1,1,0,0.10000000149011612,0.009024915285408497,0.0,0.0,0.0,0.0
Caltech101,26,9,1,1,0,0.10000000149011612,0.004292720928788185,0.0,0.0,0.0,0.0
