dataset,lambda,round,client,local_epoch,batch,valid,invalid_reason,spf_gamma,spf_rank,ce_loss,mse_loss,weighted_mse_loss,total_loss,ce_grad_norm,mse_grad_norm,dot_ce_mse,cos_ce_mse,effective_pull_ratio,utility
Caltech101,0.3,40,9,0,0,1,,0.01000213623046875,8.0,0.2288818359375,0.00023572008649352938,7.071602594805881e-05,0.22895255196344805,8.916699409484863,0.00033933360828086734,-7.57225279812701e-07,-0.000250261534210085,1.1416789756976901e-05,-2.8571833212796014e-09
Caltech101,0.3,45,0,0,0,1,,0.01000213623046875,8.0,0.0300140380859375,0.00023506450816057622,7.051935244817287e-05,0.030084557438385673,2.960486650466919,0.00033876861562021077,-2.9713946787524037e-06,-0.002962743570804546,3.432901299183363e-05,-1.0170806263505551e-07
Caltech101,0.3,45,1,0,0,1,,0.01000213623046875,8.0,0.14208984375,0.00023540790425613523,7.062237127684056e-05,0.14216046612127684,3.2288174629211426,0.00033905095187947154,-9.842333383858204e-06,-0.008990619331454333,3.150233382093615e-05,-2.8322549169521307e-07
Caltech101,0.3,45,2,0,0,1,,0.01000213623046875,8.0,0.1488037109375,0.00023233704268932343,6.970111280679703e-05,0.1488734120503068,6.330927848815918,0.00033673655707389116,-1.4043465853319503e-05,-0.006587439978475093,1.5956739601928252e-05,-1.0511406442917928e-07
Caltech101,0.3,45,3,0,0,1,,0.01000213623046875,8.0,0.118408203125,0.00023947720183059573,7.184316054917871e-05,0.11848004628554917,5.122793197631836,0.0003418819105718285,-3.3728545531630516e-05,-0.019258154515386823,2.0021220692442172e-05,-3.8557176190192377e-07
Caltech101,0.3,45,4,0,0,1,,0.01000213623046875,8.0,0.060455322265625,0.00023560438421554863,7.068131526466459e-05,0.060526003580889665,4.075118541717529,0.00033914102823473513,-1.238648565049516e-05,-0.008962466068815669,2.4966711380011665e-05,-2.2376330375521802e-07
Caltech101,0.3,45,5,0,0,1,,0.01000213623046875,8.0,0.066650390625,0.00023825230891816318,7.147569267544896e-05,0.06672186631767545,3.142657518386841,0.0003410776553209871,1.604441240488086e-05,0.014968334932085823,3.255948062988015e-05,4.87361211737587e-07
Caltech101,0.3,45,6,0,0,1,,0.01000213623046875,8.0,0.1741943359375,0.00023355608573183417,7.006682571955025e-05,0.17426440276321956,5.591878890991211,0.00033770728623494506,-1.814674396882765e-05,-0.009609494085880984,1.8117736067868755e-05,-1.7410227768595775e-07
Caltech101,0.3,45,7,0,0,1,,0.01000213623046875,8.0,0.40087890625,0.00023333093849942088,6.999928154982626e-05,0.4009489055315498,6.972464561462402,0.0003375643864274025,-2.9533481210819446e-05,-0.012547918936285705,1.4524177933859018e-05,-1.822482074077069e-07
Caltech101,0.3,45,8,0,0,1,,0.01000213623046875,8.0,0.34521484375,0.00023586757015436888,7.076027104631066e-05,0.3452856040210463,8.866613388061523,0.0003393836959730834,2.252166814287193e-05,0.007484310686120744,1.1482976006262185e-05,8.594216006070473e-08
