dataset,lambda,round,client,local_epoch,batch,valid,invalid_reason,spf_gamma,spf_rank,ce_loss,mse_loss,weighted_mse_loss,total_loss,ce_grad_norm,mse_grad_norm,dot_ce_mse,cos_ce_mse,effective_pull_ratio,utility
Office31,0.3,5,4,0,0,1,,0.01000213623046875,8.0,0.42578125,0.00023391799186356366,7.017539755906909e-05,0.42585142539755905,3.6909866333007812,0.00033789841108955443,-2.3735565264360048e-06,-0.0019031409608634708,2.7464072183915217e-05,-5.226800076723945e-08
Office31,0.3,5,5,0,0,1,,0.01000213623046875,8.0,0.472900390625,0.0002335147000849247,7.00544100254774e-05,0.4729704450350255,5.452282905578613,0.00033764480031095445,-1.991046519833617e-05,-0.010815409278814792,1.8578170254083354e-05,-2.0093051505859007e-07
Office31,0.3,10,0,0,0,1,,0.01000213623046875,8.0,1.0302734375,0.000238203487242572,7.14610461727716e-05,1.0303448985461727,5.059872627258301,0.0003410633944440633,3.9806011045584455e-05,0.023066089053659786,2.0221658897496885e-05,4.664345852127503e-07
Office31,0.3,10,1,0,0,1,,0.01000213623046875,8.0,0.6162109375,0.0002370446891291067,7.1113406738732e-05,0.6162820509067387,4.9228339195251465,0.0003402732836548239,1.4285048564488534e-05,0.00852783295114955,2.073642677473734e-05,1.7683678364430087e-07
Office31,0.3,10,2,0,0,1,,0.01000213623046875,8.0,0.209716796875,0.00023497355869039893,7.049206760711968e-05,0.20978728894260712,5.1451005935668945,0.0003387690521776676,3.303967241663486e-05,0.018955626080363854,1.9752911299801035e-05,3.744288008124995e-07
Office31,0.3,10,3,0,0,1,,0.01000213623046875,8.0,0.309326171875,0.00023566075833514333,7.0698227500543e-05,0.30939687010250055,6.545267581939697,0.00033919443376362324,-5.413075996330008e-06,-0.00243819255830062,1.5546855625865068e-05,-3.790622770903721e-08
Office31,0.3,10,4,0,0,1,,0.01000213623046875,8.0,0.457275390625,0.0002341576328035444,7.024728984106332e-05,0.45734563791484106,6.960019111633301,0.0003380980924703181,1.0062041837954894e-05,0.004275953423562698,1.4573153624182866e-05,6.231412615791847e-08
Office31,0.3,10,5,0,0,1,,0.01000213623046875,8.0,0.1763916015625,0.00023352674907073379,7.005802472122013e-05,0.1764616595872212,4.190310001373291,0.0003376809472683817,1.1310726222291123e-05,0.007993514721279283,2.417584478172017e-05,1.932499712986519e-07
Office31,0.3,15,0,0,0,1,,0.01000213623046875,8.0,0.340087890625,0.00023733600392006338,7.120080117601901e-05,0.340159091426176,4.422274589538574,0.00034044799394905567,1.1195696060894988e-05,0.0074362608321492515,2.3095444689550684e-05,1.7174375086007868e-07
Office31,0.3,15,1,0,0,1,,0.01000213623046875,8.0,0.42041015625,0.00023936980869621038,7.181094260886311e-05,0.4204819671926089,5.577295303344727,0.0003418598207645118,2.0016756025142968e-05,0.010498372908456741,1.8388473382040707e-05,1.9304905088317269e-07
Office31,0.3,15,2,0,0,1,,0.01000213623046875,8.0,0.1988525390625,0.0002355226024519652,7.065678073558956e-05,0.1989231958432356,5.465282917022705,0.00033912519575096667,4.310745862312615e-05,0.023258393487335025,1.86152410167806e-05,4.32960600663528e-07
