dataset,round,client,fedavg_weight,residual_norm,clipped_residual_norm,support_s,alpha,residual_cos_to_rcon,is_valid_residual
Caltech101,5,4,0.10000000149011612,0.004315729718655348,0.004315729718655348,0.07351084798574448,0.1757752150297165,0.5792610049247742,1
Caltech101,5,5,0.10000000149011612,0.003591324668377638,0.003591324668377638,0.04198744520545006,0.10039813071489334,0.20552222430706024,1
Caltech101,5,6,0.10000000149011612,0.006671121809631586,0.005101476795971394,0.020754506811499596,0.049627065658569336,0.155746191740036,1
Caltech101,5,7,0.10000000149011612,0.007629727944731712,0.005101476795971394,0.047045666724443436,0.11249307543039322,0.395020991563797,1
Caltech101,5,8,0.10000000149011612,0.004852562211453915,0.004852562211453915,0.04065331071615219,0.09720802307128906,0.2471049576997757,1
Caltech101,5,9,0.10000000149011612,0.005101476795971394,0.005101476795971394,0.05430860444903374,0.1298598200082779,0.48669806122779846,1
Caltech101,6,0,0.10000000149011612,0.006045404355973005,0.004813241306692362,0.02331681363284588,0.048340003937482834,0.027403535321354866,1
Caltech101,6,1,0.10000000149011612,0.007219163700938225,0.004813241772353649,0.027129508554935455,0.056244414299726486,0.026650357991456985,1
Caltech101,6,2,0.10000000149011612,0.0060999346897006035,0.004813241772353649,0.06812292337417603,0.1412312388420105,0.5303247570991516,1
Caltech101,6,3,0.10000000149011612,0.005252158734947443,0.004813241772353649,0.07284504920244217,0.1510210633277893,0.5563164949417114,1
Caltech101,6,4,0.10000000149011612,0.003651732113212347,0.003651732113212347,0.039483293890953064,0.08185606449842453,0.2055802196264267,1
Caltech101,6,5,0.10000000149011612,0.004421263001859188,0.004421263001859188,0.03790609911084175,0.07858625799417496,0.23598960041999817,1
Caltech101,6,6,0.10000000149011612,0.00549666490405798,0.004813241306692362,0.08243531733751297,0.17090344429016113,0.6499906182289124,1
Caltech101,6,7,0.10000000149011612,0.004813241772353649,0.004813241772353649,0.0513681098818779,0.1064954623579979,0.38650187849998474,1
Caltech101,6,8,0.10000000149011612,0.004510852508246899,0.004510852508246899,0.0500534251332283,0.10376987606287003,0.35849249362945557,1
Caltech101,6,9,0.10000000149011612,0.004006521310657263,0.004006521310657263,0.02968970686197281,0.061552174389362335,0.10834556818008423,1
Caltech101,7,0,0.10000000149011612,0.005412643775343895,0.005412643775343895,0.03756873682141304,0.09508358687162399,0.3205307126045227,1
Caltech101,7,1,0.10000000149011612,0.006142000202089548,0.005412643775343895,0.012432008050382137,0.031464457511901855,0.018245305866003036,1
Caltech101,7,2,0.10000000149011612,0.006078813225030899,0.005412644241005182,0.06507708877325058,0.16470511257648468,0.5993970036506653,1
Caltech101,7,3,0.10000000149011612,0.00510479835793376,0.00510479835793376,0.04273226112127304,0.10815206915140152,0.3317705988883972,1
Caltech101,7,4,0.10000000149011612,0.005757486913353205,0.005412643775343895,0.052798494696617126,0.1336289346218109,0.46287691593170166,1
Caltech101,7,5,0.10000000149011612,0.005071656778454781,0.005071656778454781,0.00492279976606369,0.012459228746592999,-0.23970983922481537,1
Caltech101,7,6,0.10000000149011612,0.005301117431372404,0.005301117431372404,0.05773884057998657,0.14613257348537445,0.482317179441452,1
Caltech101,7,7,0.10000000149011612,0.00423956336453557,0.00423956336453557,0.04474780708551407,0.11325326561927795,0.30681517720222473,1
Caltech101,7,8,0.10000000149011612,0.006017444655299187,0.005412643775343895,0.015597017481923103,0.03947485238313675,0.10651830583810806,1
Caltech101,7,9,0.10000000149011612,0.005439259577542543,0.005412643775343895,0.061497706919908524,0.1556459665298462,0.47044017910957336,1
Caltech101,8,0,0.10000000149011612,0.003539960365742445,0.003539960365742445,0.035584304481744766,0.1105782687664032,0.3033093512058258,1
Caltech101,8,1,0.10000000149011612,0.00770787475630641,0.00531830545514822,0.009652117267251015,0.029993964359164238,-0.0439947135746479,1
Caltech101,8,2,0.10000000149011612,0.006043889094144106,0.005318305920809507,0.03374549373984337,0.10486415773630142,0.15677043795585632,1
Caltech101,8,3,0.10000000149011612,0.005025463178753853,0.005025463178753853,0.03875976800918579,0.12044602632522583,0.3363190293312073,1
Caltech101,8,4,0.10000000149011612,0.004257776774466038,0.004257776774466038,0.035207804292440414,0.10940828919410706,0.3665215075016022,1
Caltech101,8,5,0.10000000149011612,0.004615113139152527,0.004615113139152527,0.042297668755054474,0.13144004344940186,0.37521228194236755,1
Caltech101,8,6,0.10000000149011612,0.0074661425314843655,0.005318305920809507,0.046538565307855606,0.14461864531040192,0.5421066880226135,1
