dataset,round,client,lambda_before,lambda_after,action,valid,invalid_reason,raw_alignment,raw_pull_ratio,effective_pull_ratio,utility,negative_streak,warmup_pull_ref,cooldown_until,decay_count,ce_loss,mse_loss,weighted_mse_loss,ce_grad_norm,mse_grad_norm,spf_gamma,spf_rank
DescribableTextures,40,4,0.3,0.3,negative_wait,1,,-1.5762402250132027e-07,2.3923795306828912e-05,7.1771385920486736e-06,-4.728720675039608e-08,1,1.2716640112267103e-05,-1,0,0.3095703125,0.00023735292779747397,7.120587833924219e-05,14.230392456054688,0.00034044499625451863,0.01000213623046875,8.0
DescribableTextures,40,5,0.18,0.18,keep,1,,7.31374444333332e-07,5.810062113071675e-05,1.0458111803529014e-05,1.3164739997999976e-07,0,6.611168571700674e-05,40,1,0.03582763671875,0.00023614088422618806,4.250535916071385e-05,5.844181537628174,0.0003395505773369223,0.01000213623046875,8.0
DescribableTextures,40,6,0.3,0.3,keep,1,,8.022858707523934e-07,6.245687205352585e-05,1.8737061616057756e-05,2.40685761225718e-07,0,2.610835069977119e-05,-1,0,0.109375,0.000236342049902305,7.09026149706915e-05,5.438120365142822,0.000339647987857461,0.01000213623046875,8.0
DescribableTextures,40,7,0.3,0.3,keep,1,,3.5871573938987786e-07,7.668502581004905e-05,2.3005507743014714e-05,1.0761472181696335e-07,0,6.511455125748481e-06,-1,0,0.06329345703125,0.00023347773822024465,7.004332146607339e-05,4.40300178527832,0.0003376443055458367,0.01000213623046875,8.0
DescribableTextures,40,8,0.3,0.3,keep,1,,1.7377105889893296e-07,2.9462191413928338e-05,8.8386574241785e-06,5.213131766967989e-08,0,1.2828565868097761e-05,-1,0,0.1138916015625,0.00023640418658033013,7.092125597409903e-05,11.533965110778809,0.00033981588785536587,0.01000213623046875,8.0
DescribableTextures,40,9,0.3,0.3,negative_wait,1,,-1.0215331644031404e-06,0.00027522556429593705,8.256766928878112e-05,-3.064599493209421e-07,1,8.484980310768006e-06,-1,0,0.0121002197265625,0.00023656510165892541,7.096953049767762e-05,1.2348942756652832,0.0003398744738660753,0.01000213623046875,8.0
DescribableTextures,45,0,0.3,0.3,keep,1,,4.838064782161404e-07,5.753041008864205e-05,1.7259123026592615e-05,1.4514194346484212e-07,0,1.770511197530084e-05,-1,0,0.057159423828125,0.0002358313649892807,7.07494094967842e-05,5.899038791656494,0.0003393741208128631,0.01000213623046875,8.0
DescribableTextures,45,1,0.3,0.3,negative_wait,1,,-7.804618253089434e-07,6.56379639179234e-05,1.969138917537702e-05,-2.34138547592683e-07,1,1.2518919016748889e-05,-1,0,0.0579833984375,0.00023588295152876526,7.076488545862957e-05,5.170360088348389,0.0003393719089217484,0.01000213623046875,8.0
DescribableTextures,45,2,0.3,0.3,keep,1,,1.0538883692265263e-06,3.61781501190696e-05,1.0853445035720879e-05,3.1616651076795787e-07,0,1.9998469266111593e-05,-1,0,0.1416015625,0.00023499858798459172,7.049957639537752e-05,9.362717628479004,0.0003387258038856089,0.01000213623046875,8.0
DescribableTextures,45,3,0.3,0.3,negative_wait,1,,-7.439685710275561e-07,0.000118423638866519,3.55270916599557e-05,-2.2319057130826682e-07,1,1.3091999843335638e-05,-1,0,0.0214080810546875,0.00023590076307300478,7.077022892190143e-05,2.865934371948242,0.000339394377078861,0.01000213623046875,8.0
DescribableTextures,45,4,0.3,0.3,negative_wait,1,,-1.3161272395714684e-06,6.739580111735044e-05,2.021874033520513e-05,-3.948381718714405e-07,2,1.2716640112267103e-05,-1,0,0.1943359375,0.0002376546908635646,7.129640725906938e-05,5.054594039916992,0.00034065841464325786,0.01000213623046875,8.0
DescribableTextures,45,5,0.18,0.18,negative_wait,1,,-9.437514203267796e-07,9.084556237193675e-05,1.6352201226948616e-05,-1.6987525565882032e-07,1,6.611168571700674e-05,40,1,0.04876708984375,0.00023615674581378698,4.2508214246481654e-05,3.738006591796875,0.0003395813109818846,0.01000213623046875,8.0
DescribableTextures,45,6,0.3,0.3,negative_wait,1,,-2.116514445324337e-07,4.0976695593289466e-05,1.2293008677986839e-05,-6.349543335973011e-08,1,2.610835069977119e-05,-1,0,0.1295166015625,0.000236381747527048,7.09145242581144e-05,8.291217803955078,0.0003397467080503702,0.01000213623046875,8.0
DescribableTextures,45,7,0.3,0.3,keep,1,,4.087291073614347e-07,3.881858682950225e-05,1.1645576048850674e-05,1.226187322084304e-07,0,6.511455125748481e-06,-1,0,0.115478515625,0.0002335010503884405,7.005031511653215e-05,8.697835922241211,0.000337637698976323,0.01000213623046875,8.0
DescribableTextures,45,8,0.3,0.3,keep,1,,2.9985006715723373e-07,1.9955744247757066e-05,5.986723274327119e-06,8.995502014717012e-08,0,1.2828565868097761e-05,-1,0,0.10906982421875,0.000236462292377837,7.09386877133511e-05,17.028301239013672,0.0003398124244995415,0.01000213623046875,8.0
DescribableTextures,45,9,0.3,0.3,keep,1,,1.5725465464846266e-06,0.0002193792771782981,6.581378315348942e-05,4.7176396394538794e-07,0,8.484980310768006e-06,-1,0,0.01279449462890625,0.00023663061438128352,7.098918431438505e-05,1.5494736433029175,0.0003399224078748375,0.01000213623046875,8.0
